Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM3632318,EXP1_COL20_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440666,SRX5440666,Kemal Marc Akat,8-Mar-19
GSM3632319,EXP1_COL20_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440667,SRX5440667,Kemal Marc Akat,8-Mar-19
GSM3632320,EXP2_COL01_ROW02,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440668,SRX5440668,Kemal Marc Akat,8-Mar-19
GSM3632321,EXP2_COL01_ROW03,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440669,SRX5440669,Kemal Marc Akat,8-Mar-19
GSM3632322,EXP2_COL01_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440670,SRX5440670,Kemal Marc Akat,8-Mar-19
GSM3632323,EXP2_COL01_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440671,SRX5440671,Kemal Marc Akat,8-Mar-19
GSM3632324,EXP2_COL01_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440672,SRX5440672,Kemal Marc Akat,8-Mar-19
GSM3632325,EXP2_COL01_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440673,SRX5440673,Kemal Marc Akat,8-Mar-19
GSM3632326,EXP2_COL01_ROW24,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440674,SRX5440674,Kemal Marc Akat,8-Mar-19
GSM3632327,EXP2_COL01_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440675,SRX5440675,Kemal Marc Akat,8-Mar-19
GSM3632328,EXP2_COL01_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440676,SRX5440676,Kemal Marc Akat,8-Mar-19
GSM3632329,EXP2_COL01_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440677,SRX5440677,Kemal Marc Akat,8-Mar-19
GSM3632330,EXP2_COL01_ROW31,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440678,SRX5440678,Kemal Marc Akat,8-Mar-19
GSM3632331,EXP2_COL01_ROW33,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440679,SRX5440679,Kemal Marc Akat,8-Mar-19
GSM3632332,EXP2_COL01_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440680,SRX5440680,Kemal Marc Akat,8-Mar-19
GSM3632333,EXP2_COL02_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440681,SRX5440681,Kemal Marc Akat,8-Mar-19
GSM3632334,EXP2_COL02_ROW02,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440682,SRX5440682,Kemal Marc Akat,8-Mar-19
GSM3632335,EXP2_COL02_ROW04,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440683,SRX5440683,Kemal Marc Akat,8-Mar-19
GSM3632336,EXP2_COL02_ROW05,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440684,SRX5440684,Kemal Marc Akat,8-Mar-19
GSM3632337,EXP2_COL02_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440685,SRX5440685,Kemal Marc Akat,8-Mar-19
GSM3632338,EXP2_COL02_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440686,SRX5440686,Kemal Marc Akat,8-Mar-19
GSM3632339,EXP2_COL02_ROW08,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440687,SRX5440687,Kemal Marc Akat,8-Mar-19
GSM3632340,EXP2_COL02_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440688,SRX5440688,Kemal Marc Akat,8-Mar-19
GSM3632341,EXP2_COL02_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440689,SRX5440689,Kemal Marc Akat,8-Mar-19
GSM3632342,EXP2_COL02_ROW13,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440690,SRX5440690,Kemal Marc Akat,8-Mar-19
GSM3632343,EXP2_COL02_ROW15,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440691,SRX5440691,Kemal Marc Akat,8-Mar-19
GSM3632344,EXP2_COL02_ROW16,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440692,SRX5440692,Kemal Marc Akat,8-Mar-19
GSM3632345,EXP2_COL02_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440693,SRX5440693,Kemal Marc Akat,8-Mar-19
GSM3632346,EXP2_COL02_ROW18,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440694,SRX5440694,Kemal Marc Akat,8-Mar-19
GSM3632347,EXP2_COL02_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440695,SRX5440695,Kemal Marc Akat,8-Mar-19
GSM3632348,EXP2_COL02_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440696,SRX5440696,Kemal Marc Akat,8-Mar-19
GSM3632349,EXP2_COL02_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440697,SRX5440697,Kemal Marc Akat,8-Mar-19
GSM3632350,EXP2_COL02_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440698,SRX5440698,Kemal Marc Akat,8-Mar-19
GSM3632351,EXP2_COL02_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440699,SRX5440699,Kemal Marc Akat,8-Mar-19
GSM3632352,EXP2_COL02_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440700,SRX5440700,Kemal Marc Akat,8-Mar-19
GSM3632353,EXP2_COL02_ROW31,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440701,SRX5440701,Kemal Marc Akat,8-Mar-19
GSM3632354,EXP2_COL02_ROW33,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440702,SRX5440702,Kemal Marc Akat,8-Mar-19
GSM3632355,EXP2_COL02_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440703,SRX5440703,Kemal Marc Akat,8-Mar-19
GSM3632356,EXP2_COL02_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440704,SRX5440704,Kemal Marc Akat,8-Mar-19
GSM3632357,EXP2_COL02_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440705,SRX5440705,Kemal Marc Akat,8-Mar-19
GSM3632358,EXP2_COL02_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440706,SRX5440706,Kemal Marc Akat,8-Mar-19
GSM3632359,EXP2_COL03_ROW03,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440707,SRX5440707,Kemal Marc Akat,8-Mar-19
GSM3632360,EXP2_COL03_ROW04,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440708,SRX5440708,Kemal Marc Akat,8-Mar-19
GSM3632361,EXP2_COL03_ROW05,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440709,SRX5440709,Kemal Marc Akat,8-Mar-19
GSM3632362,EXP2_COL03_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440710,SRX5440710,Kemal Marc Akat,8-Mar-19
GSM3632363,EXP2_COL03_ROW08,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440711,SRX5440711,Kemal Marc Akat,8-Mar-19
GSM3632364,EXP2_COL03_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440712,SRX5440712,Kemal Marc Akat,8-Mar-19
GSM3632365,EXP2_COL03_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440713,SRX5440713,Kemal Marc Akat,8-Mar-19
GSM3632366,EXP2_COL03_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440714,SRX5440714,Kemal Marc Akat,8-Mar-19
GSM3632367,EXP2_COL03_ROW13,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440715,SRX5440715,Kemal Marc Akat,8-Mar-19
GSM3632368,EXP2_COL03_ROW15,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440716,SRX5440716,Kemal Marc Akat,8-Mar-19
GSM3632369,EXP2_COL03_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440717,SRX5440717,Kemal Marc Akat,8-Mar-19
GSM3632370,EXP2_COL03_ROW18,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440718,SRX5440718,Kemal Marc Akat,8-Mar-19
GSM3632371,EXP2_COL03_ROW19,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440719,SRX5440719,Kemal Marc Akat,8-Mar-19
GSM3632372,EXP2_COL03_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440720,SRX5440720,Kemal Marc Akat,8-Mar-19
GSM3632373,EXP2_COL03_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440721,SRX5440721,Kemal Marc Akat,8-Mar-19
GSM3632374,EXP2_COL03_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440722,SRX5440722,Kemal Marc Akat,8-Mar-19
GSM3632375,EXP2_COL03_ROW23,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440723,SRX5440723,Kemal Marc Akat,8-Mar-19
GSM3632376,EXP2_COL03_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440724,SRX5440724,Kemal Marc Akat,8-Mar-19
GSM3632377,EXP2_COL03_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440725,SRX5440725,Kemal Marc Akat,8-Mar-19
GSM3632378,EXP2_COL03_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440726,SRX5440726,Kemal Marc Akat,8-Mar-19
GSM3632379,EXP2_COL03_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440727,SRX5440727,Kemal Marc Akat,8-Mar-19
GSM3632380,EXP2_COL03_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440728,SRX5440728,Kemal Marc Akat,8-Mar-19
GSM3632381,EXP2_COL03_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440729,SRX5440729,Kemal Marc Akat,8-Mar-19
GSM3632382,EXP2_COL03_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440730,SRX5440730,Kemal Marc Akat,8-Mar-19
GSM3632383,EXP2_COL04_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440731,SRX5440731,Kemal Marc Akat,8-Mar-19
GSM3632384,EXP2_COL04_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440732,SRX5440732,Kemal Marc Akat,8-Mar-19
GSM3632385,EXP2_COL04_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440733,SRX5440733,Kemal Marc Akat,8-Mar-19
GSM3632386,EXP2_COL04_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440734,SRX5440734,Kemal Marc Akat,8-Mar-19
GSM3632387,EXP2_COL04_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440735,SRX5440735,Kemal Marc Akat,8-Mar-19
GSM3632388,EXP2_COL04_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440736,SRX5440736,Kemal Marc Akat,8-Mar-19
GSM3632389,EXP2_COL04_ROW13,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440737,SRX5440737,Kemal Marc Akat,8-Mar-19
GSM3632390,EXP2_COL04_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440738,SRX5440738,Kemal Marc Akat,8-Mar-19
GSM3632391,EXP2_COL04_ROW16,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440739,SRX5440739,Kemal Marc Akat,8-Mar-19
GSM3632392,EXP2_COL04_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440740,SRX5440740,Kemal Marc Akat,8-Mar-19
GSM3632393,EXP2_COL04_ROW18,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440741,SRX5440741,Kemal Marc Akat,8-Mar-19
GSM3632394,EXP2_COL04_ROW19,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440742,SRX5440742,Kemal Marc Akat,8-Mar-19
GSM3632395,EXP2_COL04_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440743,SRX5440743,Kemal Marc Akat,8-Mar-19
GSM3632396,EXP2_COL04_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440744,SRX5440744,Kemal Marc Akat,8-Mar-19
GSM3632397,EXP2_COL04_ROW23,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440745,SRX5440745,Kemal Marc Akat,8-Mar-19
GSM3632398,EXP2_COL04_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440746,SRX5440746,Kemal Marc Akat,8-Mar-19
GSM3632399,EXP2_COL04_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440747,SRX5440747,Kemal Marc Akat,8-Mar-19
GSM3632400,EXP2_COL04_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440748,SRX5440748,Kemal Marc Akat,8-Mar-19
GSM3632401,EXP2_COL04_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440749,SRX5440749,Kemal Marc Akat,8-Mar-19
GSM3632402,EXP2_COL04_ROW31,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440750,SRX5440750,Kemal Marc Akat,8-Mar-19
GSM3632403,EXP2_COL04_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440751,SRX5440751,Kemal Marc Akat,8-Mar-19
GSM3632404,EXP2_COL04_ROW33,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440752,SRX5440752,Kemal Marc Akat,8-Mar-19
GSM3632405,EXP2_COL04_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440753,SRX5440753,Kemal Marc Akat,8-Mar-19
GSM3632406,EXP2_COL04_ROW35,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440754,SRX5440754,Kemal Marc Akat,8-Mar-19
GSM3632407,EXP2_COL04_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440755,SRX5440755,Kemal Marc Akat,8-Mar-19
GSM3632408,EXP2_COL04_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440756,SRX5440756,Kemal Marc Akat,8-Mar-19
GSM3632409,EXP2_COL04_ROW39,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440757,SRX5440757,Kemal Marc Akat,8-Mar-19
GSM3632410,EXP2_COL05_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440758,SRX5440758,Kemal Marc Akat,8-Mar-19
GSM3632411,EXP2_COL05_ROW03,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440759,SRX5440759,Kemal Marc Akat,8-Mar-19
GSM3632412,EXP2_COL05_ROW04,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440760,SRX5440760,Kemal Marc Akat,8-Mar-19
GSM3632413,EXP2_COL05_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440761,SRX5440761,Kemal Marc Akat,8-Mar-19
GSM3632414,EXP2_COL05_ROW08,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440762,SRX5440762,Kemal Marc Akat,8-Mar-19
GSM3632415,EXP2_COL05_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440763,SRX5440763,Kemal Marc Akat,8-Mar-19
GSM3632416,EXP2_COL05_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440764,SRX5440764,Kemal Marc Akat,8-Mar-19
GSM3632417,EXP2_COL05_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440765,SRX5440765,Kemal Marc Akat,8-Mar-19
GSM3632418,EXP2_COL05_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440766,SRX5440766,Kemal Marc Akat,8-Mar-19
GSM3632419,EXP2_COL05_ROW15,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440767,SRX5440767,Kemal Marc Akat,8-Mar-19
GSM3632420,EXP2_COL05_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440768,SRX5440768,Kemal Marc Akat,8-Mar-19
GSM3632421,EXP2_COL05_ROW18,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440769,SRX5440769,Kemal Marc Akat,8-Mar-19
GSM3632422,EXP2_COL05_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440770,SRX5440770,Kemal Marc Akat,8-Mar-19
GSM3632423,EXP2_COL05_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440771,SRX5440771,Kemal Marc Akat,8-Mar-19
GSM3632424,EXP2_COL05_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440772,SRX5440772,Kemal Marc Akat,8-Mar-19
GSM3632425,EXP2_COL05_ROW23,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440773,SRX5440773,Kemal Marc Akat,8-Mar-19
GSM3632426,EXP2_COL05_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440774,SRX5440774,Kemal Marc Akat,8-Mar-19
GSM3632427,EXP2_COL05_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440775,SRX5440775,Kemal Marc Akat,8-Mar-19
GSM3632428,EXP2_COL05_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440776,SRX5440776,Kemal Marc Akat,8-Mar-19
GSM3632429,EXP2_COL05_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440777,SRX5440777,Kemal Marc Akat,8-Mar-19
GSM3632430,EXP2_COL05_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440778,SRX5440778,Kemal Marc Akat,8-Mar-19
GSM3632431,EXP2_COL05_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440779,SRX5440779,Kemal Marc Akat,8-Mar-19
GSM3632432,EXP2_COL05_ROW35,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440780,SRX5440780,Kemal Marc Akat,8-Mar-19
GSM3632433,EXP2_COL05_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440781,SRX5440781,Kemal Marc Akat,8-Mar-19
GSM3632434,EXP2_COL05_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440782,SRX5440782,Kemal Marc Akat,8-Mar-19
GSM3632435,EXP2_COL06_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440783,SRX5440783,Kemal Marc Akat,8-Mar-19
GSM3632436,EXP2_COL06_ROW02,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440784,SRX5440784,Kemal Marc Akat,8-Mar-19
